ds,yhat,yhat_lower,yhat_upper
2023-07-14,45.40589801836384,36.70479842825137,53.60751487808633
2023-07-15,44.99830834411135,36.61712695537631,54.054099473099605
2023-07-16,44.77572358978079,36.16734874221418,53.72408952247534
2023-07-17,45.46217934034688,36.59695075413958,54.35247492871191
2023-07-18,46.28707365009144,37.333830461063776,54.80372599221617
2023-07-19,45.58919890208872,37.03115190764623,54.33025717530981
2023-07-20,45.65175690561969,36.98645413403878,54.45135597313103
2023-07-21,45.51962935184383,36.2277626020951,53.89656322628456
2023-07-22,45.179332074403746,36.41782006229692,54.25612678723762
2023-07-23,45.0217972318297,36.65461536108624,52.76544479517465
2023-07-24,45.76964470213405,36.80367721520425,54.960254843735974
2023-07-25,46.650920549156496,37.891204736777055,55.40312854447313
2023-07-26,46.003157882606786,37.85713502033429,54.61356378620222
2023-07-27,46.10857169342025,37.758485727151054,54.862189736560204
2023-07-28,46.01089850603651,37.50589377159676,54.74643226651089
2023-07-29,45.695830005379285,37.27185433797233,54.015502516868274
2023-07-30,45.55366287811733,36.435023025123414,54.310232489085735
2023-07-31,46.30658630035534,37.83752329296826,54.63763539176989
2023-08-01,47.18243235067791,38.748098105022216,55.948065227524665
2023-08-02,46.51874429948398,37.663764029394194,54.76910243329019
2023-08-03,46.59797407560402,38.42347016117789,55.456850896922965
2023-08-04,46.4643195721676,38.12226846649747,54.79230752439279
2023-08-05,46.10415087915319,36.98159635140654,54.230829118601
2023-08-06,45.90864772731416,37.25181361135908,54.182988282588
2023-08-07,46.601069739485524,38.164279125413934,55.472828740127895
2023-08-08,47.41048505146485,39.176894631880415,55.988321457885704
2023-08-09,46.67581265350391,38.45285360761809,55.041579469866626
2023-08-10,46.680990264653985,38.09758497953756,55.67022654071196
2023-08-11,46.47177901586092,38.137002375368674,55.45849677645872
2023-08-12,46.03615473379534,36.99569519476174,54.2039194965386
2023-08-13,45.766908891107,37.243387280578744,54.51735050437724
2023-08-14,46.388881659210355,37.80645618542453,54.99893613523903
2023-08-15,47.13265350591728,38.975037836289395,56.18333336197193
2023-08-16,46.33855158799782,37.80518343941183,55.275002069210096
2023-08-17,46.29178364671753,37.748323116686024,54.772601215639014
2023-08-18,46.03921155177771,37.85205414747805,54.82679209619371
2023-08-19,45.56971510600211,36.98135554103627,53.87758778678559
2023-08-20,45.27676992496202,37.296866048132216,53.893517084429305
2023-08-21,45.88566248319543,37.24014833540715,53.947154572065685
2023-08-22,46.62716931209911,37.84199325570097,55.55299218227095
2023-08-23,45.84155701268465,38.352680480700286,54.620567542546226
2023-08-24,45.81367981837867,36.54222209837844,54.75308199754596
2023-08-25,45.589868175878905,36.763476070646135,54.15260225323344
2023-08-26,45.15819649137409,36.19108541693665,53.50785827525954
2023-08-27,44.91111606048468,36.496917019777236,53.337551886396284
2023-08-28,45.57269468866868,37.10789682796951,53.77090495862394
2023-08-29,46.372325694849145,37.545269723440725,55.165735560567306
2023-08-30,45.64876227992467,37.27461290181934,53.98823845046354
2023-08-31,45.68528942250865,37.215559798608595,53.73062728060925
2023-09-01,45.52654463226476,37.30410736363208,54.45035291680066
2023-09-02,45.15893710337949,36.060743593744576,53.35099167071487
2023-09-03,44.97328778009841,36.32149483681095,53.92422866169528
2023-09-04,45.69211192010708,36.922688692911095,54.64842463355296
2023-09-05,46.54336946643769,38.4033506482228,55.02776185664954
2023-09-06,45.864538088674216,37.5170577309032,54.129998480200534
2023-09-07,45.93781998477619,37.082718160059216,54.87556097618835
2023-09-08,45.80699278268028,37.18100201005547,53.851726823469455
2023-09-09,45.457853201204635,37.063954802632836,53.868319485148994
2023-09-10,45.28087523344684,36.60524829175832,54.16158693761572
2023-09-11,45.998503847169594,37.663713890629055,54.39081506766292
2023-09-12,46.838909098287814,37.8556772714225,55.2795633487999
2023-09-13,46.14005529528594,37.37945477172791,55.06251880424471
2023-09-14,46.184896284868955,37.225723862318695,54.03041660990491
2023-09-15,46.01820738332514,37.119108771162644,54.25056988797424
2023-09-16,45.62700300443885,37.34897022806884,53.75362978292026
2023-09-17,45.403162337770624,37.00968877498851,54.19791065324945
2023-09-18,46.07068485003731,36.911725079488434,54.36006224351349
2023-09-19,46.85940145396261,38.03237975271706,55.36299941759277
2023-09-20,46.1089970786192,37.403036931427,54.85662446422993
2023-09-21,46.104156928651406,37.37298233231352,54.51339666988156
2023-09-22,45.89134826412722,37.88644683616578,54.20001171202305
2023-09-23,45.459188115586045,37.6051220007233,53.72936764349626
2023-09-24,45.20102067207193,36.697788765355035,54.193893335184946
2023-09-25,45.84212748179163,37.78466977082186,54.41699784511463
2023-09-26,46.61339762195049,38.034552247441084,55.64926579764142
2023-09-27,45.85531479228738,37.00979473605356,54.77323460119839
2023-09-28,45.85300646238887,37.22353110180588,54.302509136458816
2023-09-29,45.65320909340692,36.9742903849106,53.79279764242015
2023-09-30,45.24441808614802,37.04178119407338,54.108045772539036
2023-10-01,45.019529236554405,36.32016747693537,53.601889560951186
2023-10-02,45.703053886987284,37.140934446100296,54.42399070814052
2023-10-03,46.52480324033063,38.03986138284451,54.852503938668306
2023-10-04,45.82389860056684,37.3247881041717,54.79922340388415
2023-10-05,45.88392047987513,37.038534403766754,53.77418635683569
2023-10-06,45.749708654517384,37.365955363214056,54.112531052129064
2023-10-07,45.407763417123924,37.308570435052744,53.37857754746766
2023-10-08,45.24887117537622,36.1788842833965,53.82731300681475
2023-10-09,45.99537653525042,37.86330970882531,54.24166409992963
2023-10-10,46.87492662946293,38.86258057079589,54.53475984279625
2023-10-11,46.2245428850746,37.486713442411,54.05243978833088
2023-10-12,46.3258315268076,38.10359257537617,55.03581559949103
2023-10-13,46.22184322373673,37.359385513090935,54.525856443048255
2023-10-14,45.89753046640453,37.59608477360811,54.24385091035814
2023-10-15,45.742424222522665,37.58022253716504,54.86532511830467
2023-10-16,46.477950510893415,37.568867721687226,54.87869398414997
2023-10-17,47.33121130117374,38.97108843760337,55.39817258005746
2023-10-18,46.63908376515983,38.435683189867895,55.16663773685139
2023-10-19,46.68344822734406,38.014182796703395,54.93819294887693
2023-10-20,46.50805452276762,38.1721199958141,54.948736161057795
2023-10-21,46.0989749219646,37.62902154587206,55.41025006292165
2023-10-22,45.84726503282862,37.156656249303296,54.707625083301664
2023-10-23,46.47625347843621,37.87139997897782,55.40811884123241
2023-10-24,47.21528521691854,38.956832040045526,56.105075763260686
2023-10-25,46.403773279393455,38.045355899184294,54.92328859143431
2023-10-26,46.326370301456585,36.87640433967792,55.29176659380514
2023-10-27,46.02977083869373,37.40013582399782,54.564905957468234
2023-10-28,45.503094133700095,37.215142544242845,54.16928794816364
2023-10-29,45.14047044116467,36.89160619880254,54.57176168256469
2023-10-30,45.66825355431574,37.40943001873819,54.39230647000325
2023-10-31,46.31868634418626,37.86102213798561,55.01564602157359
2023-11-01,45.4338760847935,37.09922685063116,53.823349471661196
2023-11-02,45.30083243763399,37.385187818881136,53.545203729196466
2023-11-03,44.968383525074124,36.44641334481436,53.26848404837302
2023-11-04,44.42731661054983,35.91133871828907,53.25246174077556
2023-11-05,44.07297316738023,35.14663065309841,52.23931590235597
2023-11-06,44.63241996991317,36.017682363773886,53.547646241825504
2023-11-07,45.33808476021066,36.72026483155416,54.04282584667087
2023-11-08,44.53171422802608,35.512319285268326,52.80376584536034
2023-11-09,44.49946833369875,35.90165774149329,53.39878104687181
2023-11-10,44.28866423755707,35.37586926038501,53.113821976150824
2023-11-11,43.88812133037296,34.87567152823421,52.22832795956467
2023-11-12,43.69073179860668,35.48622871526424,51.97143297566022
2023-11-13,44.42068015350756,35.29295519778533,52.19331321978087
2023-11-14,45.30713875187122,36.48373644990723,54.04635555489731
2023-11-15,44.68829571540259,36.04068020492834,53.19401804413412
2023-11-16,44.84652767378137,37.02838596609495,54.08121750776646
2023-11-17,44.825228755223314,35.9377275115176,52.83184476725192
2023-11-18,44.6092452886106,35.95266624737157,53.23933998928969
2023-11-19,44.58753848027432,35.22242953598444,52.62665537057158
2023-11-20,45.48049623786501,36.781784727571214,53.742644626493046
2023-11-21,46.51371888375231,38.088834496723216,54.76715344638052
2023-11-22,46.02213290919922,37.08018039628246,54.240267572529746
2023-11-23,46.28524302670321,38.16537040028939,54.79057252580229
2023-11-24,46.34403192067887,38.21654781034742,55.10674157147264
2023-11-25,46.181455334541845,37.80785286268264,54.79873513959279
2023-11-26,46.185153176986965,37.75782426392014,54.974241150298525
2023-11-27,47.07479652784283,38.680778760913434,55.795981716137184
2023-11-28,48.075894317513225,39.16134217506883,56.382072588627764
2023-11-29,47.5239132132538,39.14050761878618,56.51157880111796
2023-11-30,47.6995207206159,38.87899573179469,56.036095355193446
2023-12-01,47.64546102866691,39.12380580930291,55.631844734647004
2023-12-02,47.34701174209026,38.93321846494722,56.16053599352686
2023-12-03,47.194643053798416,39.30844621397531,56.256018426225175
2023-12-04,47.91130045492299,39.05589127017168,56.51083489510103
2023-12-05,48.726136288797875,40.246734118309696,56.9993918308831
2023-12-06,47.97854549347499,39.23368754802047,56.11366880638009
2023-12-07,47.952954535911466,39.48589717456938,56.684205134346676
2023-12-08,47.69669054258471,38.8599949322756,56.36858630360032
2023-12-09,47.19925062413823,39.31730303111382,55.943915094298056
2023-12-10,46.85522586519295,38.234368191626146,55.478851077152385
2023-12-11,47.39148825075374,38.162577865484955,55.644095007251174
2023-12-12,48.04083125212312,39.21402917341885,56.74485660618688
2023-12-13,47.14592166535513,38.03437235718104,55.35805870433295
2023-12-14,46.99437682795074,38.25288091827367,55.45833591072899
2023-12-15,46.63548081318141,38.13957858093263,55.27530863710836
2023-12-16,46.060491665064966,36.906693565047476,54.99931917487786
2023-12-17,45.66516489703082,37.053094063273285,54.1878857221517
2023-12-18,46.17691767581413,37.67748166559561,54.6548081894071
2023-12-19,46.82846189204044,39.04592637649436,55.64035072414251
2023-12-20,45.96176385287121,37.05877542254942,54.14081675566652
2023-12-21,45.8631444749764,36.88820591452106,54.17805117246084
2023-12-22,45.58003294655497,36.781523657181936,54.60659342091695
2023-12-23,45.10132492410157,36.502459149493326,53.869088935860944
2023-12-24,44.819969148776494,35.789355235395035,53.370559911700155
2023-12-25,45.460205259968255,36.44455823604948,54.09946457336374
2023-12-26,46.25127910038772,37.621125211117196,55.26817874854081
2023-12-27,45.53149112754894,36.803168802791625,53.91658414855618
2023-12-28,45.583389530983105,37.232989694997805,54.0574485979889
2023-12-29,45.450618645954634,36.285020764686024,53.76332884759878
2023-12-30,45.11837131391215,36.21176347735724,53.36069148749832
2023-12-31,44.976066684343756,36.19910002475073,53.928621913161535
2024-01-01,45.7446739323178,37.09850223090536,54.30970725543265
2024-01-02,46.6505060293618,38.41592847323136,54.54038017925786
2024-01-03,46.02933722766054,36.90917789947057,54.15187246617054
2024-01-04,46.16165415414237,37.85750014734476,54.682856342610364
2024-01-05,46.08954969787292,37.5903069207043,55.198923000091426
2024-01-06,45.797207264557606,37.172083154378896,54.573461198812446
2024-01-07,45.67359617413244,36.91909538153369,54.39160303116025
2024-01-08,46.439798331980505,37.97104755319187,55.37982210920478
2024-01-09,47.32279035022946,38.791351464748665,55.314127457937325
2024-01-10,46.65953519752065,38.38765812524531,55.07623260214096
2024-01-11,46.73207769457466,37.414522107762664,55.255247979421654
2024-01-12,46.58473599485948,37.99189003671354,55.98028587713876
2024-01-13,46.20417441789133,37.821755801440084,54.46540359215148
2024-01-14,45.98214378062694,37.243210816098504,54.17515743299987
2024-01-15,46.64272947895833,38.02340938235933,54.980169315922815
2024-01-16,47.41604998323134,38.84488965938866,55.43442735585
2024-01-17,46.64226206784581,38.043096984375026,55.4255334431541
2024-01-18,46.60668575834164,38.54021370080233,55.67100492657309
2024-01-19,46.35656160959507,38.00610337723984,54.82636957924913
2024-01-20,45.88139157115055,37.57643803239485,54.38102436432801
2024-01-21,45.57548805143064,37.181913987910264,54.28591438350673
2024-01-22,46.16515519944502,37.77566076518051,54.95242929611731
2024-01-23,46.88233041789738,38.06655808391185,55.35778598639567
2024-01-24,46.068543872473654,37.5483756251435,54.29566920762915
2024-01-25,46.0100101184942,37.33735589564369,54.963779304526774
2024-01-26,45.754365260898346,37.480855128141606,54.3752918896826
2024-01-27,45.29100135101007,36.67376881455988,54.41759340452843
2024-01-28,45.013622714598185,36.20664193565101,52.89219870326886
2024-01-29,45.64744794758393,37.05821267660605,54.57546696749475
2024-01-30,46.422884955623026,37.460385627510675,54.968303458846265
2024-01-31,45.679535827921825,37.55743865211841,54.08586109265783
2024-02-01,45.701344383270666,37.27045654680414,53.814067010658505
2024-02-02,45.53339824761144,37.588718962403355,54.45638509510157
2024-02-03,45.16233537958909,36.62630390976493,53.98178562324968
2024-02-04,44.97897776975729,36.35646021504666,53.141050746401596
2024-02-05,45.70561395226939,36.90298143546996,54.31818745236836
2024-02-06,46.5697555354665,38.862961804279905,55.61644933916878
2024-02-07,45.90822235757236,37.48891832942982,54.089110313088916
2024-02-08,46.00236696476785,37.35357704952978,53.55011898520707
2024-02-09,45.89494823042752,36.619915713348355,53.94072959629787
2024-02-10,45.57060214490858,37.043406695238936,54.53612088744729
2024-02-11,45.41853081715423,36.6039749623521,54.12650534280265
2024-02-12,46.15982988866039,37.64850760529991,54.79050607902959
2024-02-13,47.02127841067317,38.50193091134732,55.38579574829245
2024-02-14,46.339444946985324,37.974316095334885,54.200922823671625
2024-02-15,46.39583480048815,37.516812531094295,55.3055743952326
2024-02-16,46.2340144520589,37.3474397294351,54.35150594198957
2024-02-17,45.83980854436069,37.091794550922124,54.931177602927114
2024-02-18,45.60404384496466,37.16911388937087,54.06830110719609
2024-02-19,46.24983479337882,38.120270340844655,54.906755735591325
2024-02-20,47.0063211117248,38.59596431679121,55.98076289350104
2024-02-21,46.212712650482544,38.14724001119285,54.16685921490853
2024-02-22,46.15345329305938,37.88309125184201,54.51801556476603
2024-02-23,45.87501539270474,37.2462340490826,54.253449483390334
2024-02-24,45.366274907611285,37.06541604701179,54.28491400614845
2024-02-25,45.02109083446137,36.805272831326704,53.618386158516714
2024-02-26,45.56551205281885,37.50814097290969,53.646724731766874
2024-02-27,46.231438817388934,37.241771065988225,54.80572870858005
2024-02-28,45.36059603560532,36.71004818787591,53.496205624541595
2024-02-29,45.23963199065022,36.53137520269078,53.516560128991145
2024-03-01,44.91685564321738,36.627491369916996,53.55161618396041
2024-03-02,44.3825641187038,36.6148999811469,52.78089831206376
2024-03-03,44.03158516637724,35.491285582678465,52.236593645865156
2024-03-04,44.59045860549532,36.242192924814155,53.42128933319798
2024-03-05,45.29108459287304,36.877635339754455,54.9005220723438
2024-03-06,44.47469612891368,35.57973149746443,52.534390782140065
2024-03-07,44.4269694188288,35.734272586577816,53.17992652073051
2024-03-08,44.19478486008205,36.192570828901886,53.00027630080019
2024-03-09,43.766589593575354,35.49769725811961,52.21124151789039
2024-03-10,43.534985449093085,34.86233984572114,52.30068537172807
2024-03-11,44.223965084366824,35.69312446498024,53.145184480770965
2024-03-12,45.0626227108457,36.90545787756069,54.24712909019951
2024-03-13,44.38919519537401,35.611272767346456,52.134074671465015
2024-03-14,44.486245383903785,36.30465296957205,53.08766863722671
2024-03-15,44.397498552094774,35.71665011418411,52.52259041610789
2024-03-16,44.108281007417325,35.33709292172134,52.77775261390497
2024-03-17,44.00818276334171,35.894301743785924,51.988538487889706
2024-03-18,44.81836522702254,37.089428898052255,53.43635653628817
2024-03-19,45.76533853481455,36.662744590669234,54.39315921860225
2024-03-20,45.185062708838565,36.48953866658932,53.77711822284091
2024-03-21,45.357752722182454,36.736164446363006,54.12111409559026
2024-03-22,45.32604879031985,36.642675767236526,53.231846223474186
2024-03-23,45.07419668608664,36.32366201900838,53.41603168406564
2024-03-24,44.99116255343073,37.19184539436973,52.94070178831004
2024-03-25,45.797951112093195,37.84637029777159,54.94974760825617
2024-03-26,46.72138208146347,38.56159082582658,55.43732837551548
2024-03-27,46.098179153772136,37.28480410762915,54.0586017802173
2024-03-28,46.210182367178184,37.77887671975138,54.52886544335024
2024-03-29,46.10119427059259,37.858205772301496,54.508660797257185
2024-03-30,45.75740888159374,37.37266496476874,54.23650895034758
2024-03-31,45.570045818352995,36.79667314826057,54.09677529693287
2024-04-01,46.26261147283034,37.67491604142932,54.525576481799455
2024-04-02,47.06461322096888,38.77010216862517,55.05028482877576
2024-04-03,46.31558259968413,38.01018154372983,54.29407346351179
2024-04-04,46.30021996522069,37.73810235642326,54.65724721948837
2024-04-05,46.06517271011062,37.64894284124768,54.51079282288543
2024-04-06,45.599397703747385,37.70117508077672,54.66553313383543
2024-04-07,45.29673193806884,36.88117240605901,54.38378463799036
2024-04-08,45.88309474371962,38.20665524174372,54.184283696717785
2024-04-09,46.59014893227277,37.728641865491845,55.37538561580748
2024-04-10,45.75927798417326,37.321264239784284,54.53941988269217
2024-04-11,45.676692790225054,36.785886474229514,54.43635898928599
2024-04-12,45.39018079916399,36.95672923693407,54.1995620590431
2024-04-13,44.88944877865344,37.06231210356295,53.2386597023119
2024-04-14,44.568683471436785,35.961812055623774,52.69403974366583
2024-04-15,45.15375356767717,36.842544255764075,53.83069367348899
2024-04-16,45.87588016372964,36.91330324222812,54.14730053346399
2024-04-17,45.07563241056225,36.559566774261086,54.08721877888776
2024-04-18,45.038061227179874,36.780032899516684,53.86926068118259
2024-04-19,44.80948310400831,36.47262153750369,53.42467635754315
2024-04-20,44.37786420556691,36.211717632629146,53.44135381667945
2024-04-21,44.13542791465368,35.485284785016844,52.59767351515335
2024-04-22,44.80590798958837,36.244153104703706,53.3883890287922
2024-04-23,45.618273179115064,37.18607865721084,54.194503105417944
2024-04-24,44.91077863091795,36.1384619032554,53.67588160804732
2024-04-25,44.965888321159824,36.98355359809358,53.96802059663179
2024-04-26,44.82791555459033,35.838234445637724,53.24077739032244
2024-04-27,44.4826577169718,35.93111338155412,52.99490276398886
2024-04-28,44.3203199679321,36.185960700180026,52.62204873738462
2024-04-29,45.06281259686269,36.623088793618386,53.81816138865469
2024-04-30,45.93751422330227,37.75812912828514,54.963520038748634
2024-05-01,45.28135540034436,36.615208282452755,53.618132701171945
2024-05-02,45.37603352008118,36.67063033425109,54.07313571754156
2024-05-03,45.26486928136598,36.75907416690043,53.954853175457785
2024-05-04,44.93325341420697,36.57606584909208,53.1148015447224
2024-05-05,44.771305567487815,35.92393936922555,53.37597963287559
2024-05-06,45.50116659801054,36.74373116602008,53.87867530084862
2024-05-07,46.350749488058646,37.64553400385719,54.930212499826126
2024-05-08,45.65780393193627,37.04854454496305,53.85540114148542
2024-05-09,45.705106117497564,37.75310551757629,54.87397372462467
2024-05-10,45.537284715294135,37.105049033337934,54.07328120597834
2024-05-11,45.14123262490378,36.73381456789947,53.28194643197412
2024-05-12,44.9087273192592,36.76128021119572,53.44749955295727
2024-05-13,45.56368201298562,37.08305738383964,54.01363614992229
2024-05-14,46.335853898053045,37.987327189049736,54.777043933668644
2024-05-15,45.56486550645713,37.00322320946744,53.641239904406056
2024-05-16,45.535351723820725,37.644898267471326,55.0039513518986
2024-05-17,45.29374442022531,36.67610141175443,53.46215053121092
2024-05-18,44.828645136578764,36.70984359140859,53.33391308763219
2024-05-19,44.53340947264638,36.787364780959756,53.74985203339531
2024-05-20,45.133366109131906,36.877105343886214,54.16207147527459
2024-05-21,45.85949730201577,37.34385922527962,54.63893627033243
2024-05-22,45.05243738312505,36.585307921756204,53.918541144443545
2024-05-23,44.99760213839075,36.11020727095232,53.561881015640296
2024-05-24,44.74196124862422,36.7667662421903,53.39573702669607
2024-05-25,44.274404320874105,35.27732155253229,53.28919641383113
2024-05-26,43.98832412151198,36.20339761215461,52.535872974523905
2024-05-27,44.60883978980254,35.64460111539131,53.35888673170348
2024-05-28,45.36648660710876,36.08593263945409,54.30810011594783
2024-05-29,44.60122849384998,36.049030195928594,52.92391588914808
2024-05-30,44.59760514003717,36.062700401001486,53.43727490739751
2024-05-31,44.401528025255416,36.39522463622219,52.14835357599881
2024-06-01,44.00067009825817,35.51576886537315,52.585061521253174
2024-06-02,43.78707729028838,35.5242784124126,51.644363724385606
2024-06-03,44.484421405362454,36.42724834340603,52.912147256269
2024-06-04,45.3217208243692,36.268378761551006,54.34071713953554
2024-06-05,44.637384541446785,35.95407937925611,53.66367384414186
2024-06-06,44.71439131881522,36.24604860365587,53.33233408684801
2024-06-07,44.59711501547955,36.04361058251058,53.19166345601215
2024-06-08,44.27174547007226,36.37203676538461,52.8044266268909
2024-06-09,44.12892740680684,35.18414179089299,52.63417556106741
2024-06-10,44.891039029538526,35.979964638884034,53.883640806251435
2024-06-11,45.78593581420505,36.541754617666314,54.89001360401615
2024-06-12,45.15101467419833,36.59980274412909,53.89974082270039
2024-06-13,45.26841000770561,36.97740408194037,53.600947367479804
2024-06-14,45.181832473264606,36.725690761109284,52.95611721979923
2024-06-15,44.876999731843426,36.637832360814734,53.37215644110067
2024-06-16,44.74428154841829,35.920499970256486,52.86267737198035
2024-06-17,45.505980905124154,37.05082400425604,53.893607530090534
2024-06-18,46.39007668327054,37.884107697509556,54.804670650572454
2024-06-19,45.734283191394546,37.33511370452494,54.773422992173934
2024-06-20,45.82123820249916,36.98761470006438,54.087539354521326
2024-06-21,45.69533054720787,36.810840558554204,53.877752835531446
2024-06-22,45.34311674335316,37.17423762306834,53.72470922268878
2024-06-23,45.15594933375412,36.9079580069249,54.060321083955536
2024-06-24,45.8572388949056,37.53119302401517,53.61666788495654
2024-06-25,46.67617561141155,38.333291316159524,55.30678968295664
2024-06-26,45.951766053430106,36.73972485119416,54.80123377258605
2024-06-27,45.96799719809998,37.52211729639443,54.07962752506672
2024-06-28,45.77063913332227,37.89073030411879,54.41249182770783
2024-06-29,45.34763632535349,36.750229677258446,53.68255816135813
2024-06-30,45.09171052825509,36.246953398266015,53.559838342792474
2024-07-01,45.72759770533256,37.12568797752519,54.519842760361875
2024-07-02,46.48574526174809,38.24022567185008,55.66544483666408
2024-07-03,45.70632562258367,37.27194980821101,54.61885817812674
2024-07-04,45.674378580731215,37.636814126472316,54.239047193928606
2024-07-05,45.436594230027445,36.30659414483839,53.78342659191056
2024-07-06,44.98168669531569,36.81044545784851,53.86616899486766
2024-07-07,44.702982074910935,36.080350265484455,53.08488578659643
2024-07-08,45.32564324589531,37.06007372581274,54.639625504121994
2024-07-09,46.08035808456887,37.377265057423955,54.72394428019489
2024-07-10,45.30734734521949,36.795765470259326,53.65815421088132
2024-07-11,45.29150478422364,36.85265547023388,53.70300500115901
2024-07-12,45.07918144441868,36.19268636065837,53.16444634692179
2024-07-13,44.658564378792086,36.231681298319174,53.123238217306564
2024-07-14,44.422273200871885,35.80411941299169,52.84659341180182
2024-07-15,45.09459704470279,36.93938429742787,53.386008920471525
2024-07-16,45.90519834192834,37.30333978284503,54.47767776009421
2024-07-17,45.193139447741025,36.604015426632365,53.77209545938075
2024-07-18,45.242044423393814,37.02187657156314,54.057918730519084
2024-07-19,45.09690754432323,35.977819230407874,53.57286014913772
2024-07-20,44.74449840404946,36.17253152814977,52.832535269068764
2024-07-21,44.575986533933936,36.15679578399715,53.10340598045306
2024-07-22,45.314207602693976,36.85021084980622,53.77630637324883
2024-07-23,46.18739704062195,38.1466084445696,54.51722690723647
2024-07-24,45.533246523909604,37.62532208191644,53.43202208119503
2024-07-25,45.634095007862385,36.81807840733689,54.34566652503985
2024-07-26,45.53376524905881,36.61491327455836,53.322717384234174
2024-07-27,45.21799506107382,36.35078795282767,53.841999148181536
2024-07-28,45.07708561598032,37.23884866859266,53.818112193101385
2024-07-29,45.833188280053314,37.200330057977204,53.884657925258594
2024-07-30,46.714055300221986,38.64333764513746,56.26764917129969
2024-07-31,46.057109309779314,37.24837295731976,54.51914639106727
2024-08-01,46.1446429502414,37.8152244318546,55.295833068351314
2024-08-02,46.020659245257036,37.04306674191995,54.71672854367698
2024-08-03,45.67130176529122,37.77073029584475,54.47834441284668
2024-08-04,45.487496797089875,37.038987622098965,53.92736798890304
2024-08-05,46.19222902206647,37.375644304935115,54.56991181280209
2024-08-06,47.01427615422157,38.249742033198814,55.3820460276791
2024-08-07,46.29225775963703,37.72463420393125,54.54096742164465
2024-08-08,46.30980991430348,38.197708547035944,54.87776848481504
2024-08-09,46.11239687726291,37.60634181419514,54.196391908045996
2024-08-10,45.68770929329962,36.99731572639211,54.51886947180339
2024-08-11,45.42827193603021,36.833483942470664,54.030524052733966
2024-08-12,46.05868320209274,38.07212637117176,54.38572050735185
2024-08-13,46.80931264548311,37.90094820920428,55.32816360190906
2024-08-14,46.02031264601402,37.33352570218968,54.22345479810129
2024-08-15,45.976756776559064,37.213822549331525,54.301263536442576
2024-08-16,45.72541688777836,36.82373237491454,54.37029228669292
2024-08-17,45.25512941663885,36.967574948275384,53.8348270011016
2024-08-18,44.959374650630075,36.99033522449583,52.905891824259555
2024-08-19,45.56349198375873,37.34007944361587,53.396298879475644
2024-08-20,46.29835812269342,37.90747020632826,54.62476969426328
2024-08-21,45.504384909732345,36.68337489001811,53.79170792154319
2024-08-22,45.46664977418484,36.891444291789945,54.448920359889506
2024-08-23,45.23167113698968,36.84617886265502,53.604704581620055
2024-08-24,44.787779428418204,36.65521193390037,53.38317320859982
2024-08-25,44.52770744373865,36.17621140168311,52.90744638961665
2024-08-26,45.17582290127799,36.85596368937587,54.36231701822617
2024-08-27,45.961829825416814,37.26771895317666,53.53041398973114
2024-08-28,45.224794925758644,36.54069628282446,53.76804856806903
2024-08-29,45.24831133820292,36.43689745239588,53.496722838674295
2024-08-30,45.07731126991333,36.299567996762136,53.927769438572504
2024-08-31,44.698477305602665,36.47078165221694,52.7946591358431
2024-09-01,44.502875099140866,36.4383639345641,52.49192985683735
2024-09-02,45.213229239942855,36.58825450892758,53.45814295734857
2024-09-03,46.05766779451123,37.720311670209334,54.84850813525527
2024-09-04,45.37379055393892,36.34142840489818,53.90517783060597
2024-09-05,45.44387222443115,36.88268188201365,53.3283268440175
2024-09-06,45.311711016557766,36.49752935396155,54.339268850702375
2024-09-07,44.96307137674523,35.70411128769142,52.87492928657031
2024-09-08,44.78834267236297,35.475929317174355,52.75365074253437
2024-09-09,45.509834835345366,36.973184803055,54.14216805599923
2024-09-10,46.35553583198,37.91510145778299,55.09349417691573
2024-09-11,45.6631855294527,37.595630603546816,54.60498494045386
2024-09-12,45.71547692359518,37.72621889926433,55.14531182198207
2024-09-13,45.55689511423765,36.86472241217983,53.63661262187442
2024-09-14,45.17414289955833,37.49384102968803,53.88982658118864
2024-09-15,44.95877514668352,37.004117453342474,53.413450692925764
2024-09-16,45.63446348234415,36.96307342045745,53.55151481121209
2024-09-17,46.43071690452731,37.736168635315806,55.137101021400596
2024-09-18,45.68691379337557,36.94522082164403,53.638787281178004
2024-09-19,45.6874573479136,36.740713713613125,54.32655803126023
2024-09-20,45.478566021751035,37.12653321151796,53.910038378879534
2024-09-21,45.04864912266242,36.398067920723115,53.90097986911096
2024-09-22,44.790891080508764,37.042470638388025,53.96166003253115
2024-09-23,45.43046731251634,36.88096940891355,54.04009850183745
2024-09-24,46.198218661052145,37.677741732455644,54.56357235267078
2024-09-25,45.43464121143342,36.607851208305114,53.25671514243262
2024-09-26,45.425004763253376,37.316384801872296,54.21873972209068
2024-09-27,45.21611265677726,36.80600107893501,53.82582592687061
2024-09-28,44.79665409639116,35.99743513826591,53.67095870453348
2024-09-29,44.55977327137638,35.331805932171406,53.04724801302154
2024-09-30,45.230278792300105,37.527135485511295,54.120299328594726
2024-10-01,46.03832078064382,37.15473942375115,54.59186518175307
2024-10-02,45.32339254053805,37.05900115680884,53.65961338748827
2024-10-03,45.3694699580582,37.01607694103039,54.26978240704159
2024-10-04,45.22180095087053,36.133505051407894,53.23015192677871
2024-10-05,44.8672954859841,36.627012719168086,53.38421494868896
2024-10-06,44.69713960832633,36.106526991344886,53.39495698572657
