booking_id,total_price,predicted_price,price_diff,price_recommendation
BK14572,1143,1138.5199,-4.4801025390625,Lower
BK14573,960,968.2178,8.2177734375,Raise
BK14574,630,633.218,3.218017578125,Raise
BK14575,2405,2403.1174,-1.882568359375,Lower
BK14576,582,582.613,0.61297607421875,Raise
BK14577,1080,1074.6483,-5.3516845703125,Lower
BK14578,2436,2436.4993,0.499267578125,Raise
BK14579,597,596.5162,-0.48382568359375,Lower
BK14580,1053,1058.4071,5.4071044921875,Raise
BK14581,612,613.3091,1.30908203125,Raise
BK14582,2470,2470.9268,0.9267578125,Raise
BK14583,196,196.52148,0.521484375,Raise
BK14584,1834,1838.5173,4.517333984375,Raise
BK14585,190,190.37271,0.372711181640625,Raise
BK14586,695,696.1988,1.19879150390625,Raise
BK14587,304,302.38092,-1.61907958984375,Lower
BK14588,902,904.7033,2.70330810546875,Raise
BK14590,1749,1745.9167,-3.083251953125,Lower
BK14591,1152,1152.4338,0.433837890625,Raise
BK14592,432,432.91257,0.912567138671875,Raise
BK14593,274,275.04977,1.049774169921875,Raise
BK14594,2013,2014.9921,1.9920654296875,Raise
BK14595,1456,1453.5854,-2.41455078125,Lower
BK14596,1358,1356.2137,-1.7862548828125,Lower
BK14597,365,366.95703,1.95703125,Raise
BK14598,1089,1086.1398,-2.8602294921875,Lower
BK14599,910,910.95825,0.958251953125,Raise
BK14600,1536,1535.7601,-0.2398681640625,Lower
BK14601,1980,1983.7596,3.7596435546875,Raise
BK14602,744,743.4808,-0.51922607421875,Lower
BK14603,1980,1980.3936,0.3935546875,Raise
BK14604,405,409.52298,4.522979736328125,Raise
BK14605,404,402.06723,-1.932769775390625,Lower
BK14606,1302,1299.0651,-2.9349365234375,Lower
BK14607,528,527.7956,-0.20440673828125,Lower
BK14608,1596,1607.6354,11.6353759765625,Raise
BK14609,910,908.4992,-1.50079345703125,Lower
BK14610,668,667.0521,-0.9478759765625,Lower
BK14611,858,855.97406,-2.02593994140625,Lower
BK14612,420,424.52954,4.529541015625,Raise
BK14613,1302,1305.361,3.3609619140625,Raise
BK14614,455,453.77023,-1.229766845703125,Lower
BK14615,672,670.781,-1.218994140625,Lower
BK14616,232,230.97382,-1.02618408203125,Lower
BK14617,770,768.83856,-1.16143798828125,Lower
BK14618,386,386.2997,0.299713134765625,Raise
BK14619,1323,1319.3973,-3.6026611328125,Lower
BK14620,2548,2544.8945,-3.10546875,Lower
BK14621,1386,1383.6244,-2.3756103515625,Lower
BK14622,1169,1167.9952,-1.0047607421875,Lower
BK14623,256,258.5488,2.548797607421875,Raise
BK14624,700,698.90497,-1.09503173828125,Lower
BK14625,658,660.9662,2.9661865234375,Raise
BK14626,588,587.98004,-0.01995849609375,Lower
BK14627,2353,2362.2498,9.249755859375,Raise
BK14628,1164,1163.6307,-0.3692626953125,Lower
BK14629,1133,1129.6444,-3.3555908203125,Lower
BK14630,272,274.5464,2.54638671875,Raise
BK14631,1176,1175.751,-0.2490234375,Lower
BK14632,2100,2101.4187,1.418701171875,Raise
BK14633,268,269.6286,1.62860107421875,Raise
BK14634,585,585.03357,0.0335693359375,Raise
BK14635,550,549.726,-0.27398681640625,Lower
BK14636,414,410.67624,-3.323760986328125,Lower
BK14637,1337,1339.7444,2.744384765625,Raise
BK14639,1834,1838.5173,4.517333984375,Raise
BK14640,447,448.9558,1.955810546875,Raise
BK14642,508,508.7619,0.76190185546875,Raise
BK14643,272,274.5464,2.54638671875,Raise
BK14644,574,571.3237,-2.67626953125,Lower
BK14645,262,265.11462,3.1146240234375,Raise
BK14646,480,481.84,1.839996337890625,Raise
BK14647,2030,2030.7231,0.72314453125,Raise
BK14648,1386,1386.1423,0.142333984375,Raise
BK14649,1488,1487.658,-0.342041015625,Lower
BK14650,505,506.892,1.891998291015625,Raise
BK14651,720,714.02924,-5.97076416015625,Lower
BK14652,186,184.92952,-1.0704803466796875,Lower
BK14653,2142,2144.5532,2.55322265625,Raise
BK14654,2520,2518.7844,-1.215576171875,Lower
BK14655,1107,1111.9076,4.9075927734375,Raise
BK14656,1562,1564.7263,2.726318359375,Raise
BK14657,1419,1419.9034,0.9034423828125,Raise
BK14658,620,620.888,0.88800048828125,Raise
BK14659,1610,1608.9291,-1.0709228515625,Lower
BK14660,332,334.60144,2.6014404296875,Raise
BK14661,714,716.5394,2.5394287109375,Raise
BK14662,188,190.03748,2.0374755859375,Raise
BK14663,684,681.2363,-2.763671875,Lower
BK14664,704,703.5705,-0.42950439453125,Lower
BK14665,605,606.19855,1.19854736328125,Raise
BK14666,1378,1381.8359,3.8359375,Raise
BK14667,665,668.40955,3.4095458984375,Raise
BK14668,630,633.218,3.218017578125,Raise
BK14669,468,468.50336,0.50335693359375,Raise
BK14670,1790,1792.1111,2.111083984375,Raise
BK14671,846,849.1185,3.1185302734375,Raise
BK14672,248,248.72993,0.7299346923828125,Raise
BK14673,1116,1117.3688,1.3687744140625,Raise
BK14674,2058,2056.5457,-1.454345703125,Lower
BK14675,465,464.62122,-0.3787841796875,Lower
BK14676,539,541.0845,2.08447265625,Raise
BK14677,1197,1201.546,4.5460205078125,Raise
BK14678,876,873.5639,-2.43609619140625,Lower
BK14679,1328,1323.3153,-4.6846923828125,Lower
BK14680,1989,1991.5051,2.505126953125,Raise
BK14681,790,790.27124,0.271240234375,Raise
BK14683,1837,1836.9468,-0.05322265625,Lower
BK14685,1222,1219.7659,-2.234130859375,Lower
BK14686,1755,1754.0153,-0.9847412109375,Lower
BK14687,2244,2242.5251,-1.474853515625,Lower
BK14688,768,764.7581,-3.24188232421875,Lower
BK14689,2156,2158.3289,2.328857421875,Raise
BK14690,1001,1003.14,2.1400146484375,Raise
BK14691,828,834.5963,6.5963134765625,Raise
BK14692,1494,1486.245,-7.7550048828125,Lower
BK14693,884,883.2229,-0.777099609375,Lower
BK14694,2232,2235.87,3.8701171875,Raise
BK14695,1096,1096.2953,0.2952880859375,Raise
BK14696,952,950.4588,-1.54119873046875,Lower
BK14697,1378,1381.8359,3.8359375,Raise
BK14698,1885,1884.6525,-0.3475341796875,Lower
BK14699,220,219.38733,-0.6126708984375,Lower
BK14700,918,918.2363,0.236328125,Raise
BK14701,588,592.2785,4.27850341796875,Raise
BK14702,648,647.103,-0.89697265625,Lower
BK14703,940,940.7704,0.7703857421875,Raise
BK14704,1430,1431.9908,1.9908447265625,Raise
BK14705,300,304.27094,4.27093505859375,Raise
BK14706,638,636.3397,-1.6602783203125,Lower
BK14707,804,807.0649,3.06488037109375,Raise
BK14708,540,541.15497,1.15496826171875,Raise
BK14709,1240,1235.0177,-4.9822998046875,Lower
BK14710,2160,2152.8955,-7.1044921875,Lower
BK14711,1288,1290.9523,2.9522705078125,Raise
BK14712,1110,1109.35,-0.6500244140625,Lower
BK14713,2016,2013.5376,-2.46240234375,Lower
BK14714,1260,1262.1927,2.1927490234375,Raise
BK14715,680,677.91766,-2.08233642578125,Lower
BK14716,756,763.0928,7.0927734375,Raise
BK14717,1956,1965.5172,9.5172119140625,Raise
BK14718,828,834.5963,6.5963134765625,Raise
BK14719,980,980.19275,0.1927490234375,Raise
BK14720,452,450.16495,-1.835052490234375,Lower
BK14721,1020,1015.4537,-4.54632568359375,Lower
BK14722,868,870.96375,2.9637451171875,Raise
BK14723,1610,1608.9125,-1.0875244140625,Lower
BK14724,399,400.74252,1.742523193359375,Raise
BK14725,237,237.99538,0.9953765869140625,Raise
BK14726,492,489.93762,-2.0623779296875,Lower
BK14727,1833,1829.4006,-3.599365234375,Lower
BK14728,616,605.7624,-10.23760986328125,Lower
BK14729,348,349.32822,1.328216552734375,Raise
BK14730,869,868.3208,-0.67919921875,Lower
BK14731,858,857.65533,-0.34466552734375,Lower
BK14732,657,655.0637,-1.936279296875,Lower
BK14733,606,602.1088,-3.89117431640625,Lower
BK14734,288,287.14972,-0.85028076171875,Lower
BK14735,1344,1342.5857,-1.414306640625,Lower
BK14736,453,449.29974,-3.70025634765625,Lower
BK14737,1904,1906.5896,2.589599609375,Raise
BK14738,1638,1639.9149,1.9149169921875,Raise
BK14739,489,489.67886,0.678863525390625,Raise
BK14740,1264,1262.6077,-1.392333984375,Lower
BK14741,525,523.09033,-1.90966796875,Lower
BK14742,620,622.86945,2.86944580078125,Raise
BK14743,774,766.7409,-7.25909423828125,Lower
BK14744,795,794.7176,-0.28240966796875,Lower
BK14745,1539,1540.5303,1.5302734375,Raise
BK14746,1150,1147.4097,-2.59033203125,Lower
BK14747,1197,1194.4884,-2.5115966796875,Lower
BK14748,520,517.1987,-2.80126953125,Lower
BK14749,510,504.94125,-5.058746337890625,Lower
BK14750,665,668.4963,3.49627685546875,Raise
BK14751,850,851.33594,1.3359375,Raise
BK14752,826,828.3243,2.32427978515625,Raise
BK14753,738,733.09863,-4.9013671875,Lower
BK14754,426,425.10687,-0.89312744140625,Lower
BK14755,904,904.0179,0.01788330078125,Raise
BK14756,875,880.26227,5.26226806640625,Raise
BK14757,2256,2257.7805,1.780517578125,Raise
BK14758,2210,2218.091,8.091064453125,Raise
BK14759,420,419.85388,-0.1461181640625,Lower
BK14760,873,875.0832,2.08319091796875,Raise
BK14761,784,783.4328,-0.56719970703125,Lower
BK14762,1320,1325.2191,5.2191162109375,Raise
BK14763,1740,1743.7151,3.715087890625,Raise
BK14764,800,796.4264,-3.5736083984375,Lower
BK14765,1440,1434.2001,-5.7999267578125,Lower
BK14767,930,929.73596,-0.2640380859375,Lower
BK14768,525,524.83795,-0.16204833984375,Lower
BK14769,890,889.44073,-0.55926513671875,Lower
BK14770,1232,1229.3606,-2.639404296875,Lower
BK14771,450,450.4127,0.412689208984375,Raise
BK14772,905,903.2534,-1.74658203125,Lower
BK14773,1106,1104.8124,-1.1876220703125,Lower
BK14774,2076,2065.73,-10.27001953125,Lower
BK14775,1267,1273.1661,6.1661376953125,Raise
BK14776,1323,1319.3973,-3.6026611328125,Lower
BK14777,2244,2242.548,-1.451904296875,Lower
BK14778,408,409.4,1.399993896484375,Raise
BK14779,1380,1375.6525,-4.3475341796875,Lower
BK14780,518,520.31824,2.3182373046875,Raise
BK14781,1116,1116.0259,0.02587890625,Raise
BK14782,504,502.18774,-1.812255859375,Lower
BK14784,1969,1974.4386,5.4385986328125,Raise
BK14786,872,874.7725,2.77252197265625,Raise
BK14787,945,946.015,1.0150146484375,Raise
BK14788,2244,2242.5251,-1.474853515625,Lower
BK14789,1162,1161.822,-0.177978515625,Lower
BK14790,872,874.7725,2.77252197265625,Raise
BK14791,924,920.51215,-3.48785400390625,Lower
BK14792,178,179.00665,1.00665283203125,Raise
BK14793,756,763.116,7.11602783203125,Raise
BK14794,1118,1107.5796,-10.42041015625,Lower
BK14795,705,710.6545,5.65447998046875,Raise
BK14796,256,253.74771,-2.252288818359375,Lower
BK14797,693,694.68695,1.68695068359375,Raise
BK14798,435,435.22476,0.224761962890625,Raise
BK14799,1680,1678.8612,-1.1387939453125,Lower
BK14800,742,739.14307,-2.85693359375,Lower
BK14801,790,790.27124,0.271240234375,Raise
BK14802,1144,1146.7611,2.7611083984375,Raise
BK14803,300,299.37405,-0.625946044921875,Lower
BK14804,1419,1419.9034,0.9034423828125,Raise
BK14805,290,287.08356,-2.91644287109375,Lower
BK14806,1746,1746.074,0.073974609375,Raise
BK14807,516,523.30237,7.3023681640625,Raise
BK14808,1859,1862.7283,3.728271484375,Raise
BK14809,936,936.4213,0.42132568359375,Raise
BK14810,1368,1368.0609,0.0609130859375,Raise
BK14811,276,275.25845,-0.741546630859375,Lower
BK14812,625,624.58826,-0.4117431640625,Lower
BK14813,365,366.9802,1.980194091796875,Raise
BK14815,1755,1764.1559,9.1558837890625,Raise
BK14816,1287,1288.2174,1.2174072265625,Raise
BK14817,1704,1708.4812,4.481201171875,Raise
BK14818,368,366.78394,-1.216064453125,Lower
BK14819,2093,2084.837,-8.1630859375,Lower
BK14820,2058,2056.5457,-1.454345703125,Lower
BK14821,1729,1721.1724,-7.82763671875,Lower
BK14822,1820,1820.6995,0.699462890625,Raise
BK14823,540,537.7169,-2.2830810546875,Lower
BK14824,321,322.43503,1.435028076171875,Raise
BK14825,949,948.3816,-0.618408203125,Lower
BK14826,660,655.5323,-4.46771240234375,Lower
BK14827,462,458.36115,-3.63885498046875,Lower
BK14828,1599,1599.9983,0.998291015625,Raise
BK14829,1026,1030.767,4.7669677734375,Raise
BK14830,788,788.09717,0.09716796875,Raise
BK14831,1755,1754.0153,-0.9847412109375,Lower
BK14833,1568,1568.8254,0.825439453125,Raise
BK14834,222,219.3376,-2.6623992919921875,Lower
BK14835,300,299.37405,-0.625946044921875,Lower
BK14836,910,914.6992,4.69921875,Raise
BK14837,315,314.89667,-0.10333251953125,Lower
BK14838,726,723.81635,-2.18365478515625,Lower
BK14839,150,150.03656,0.03656005859375,Raise
BK14840,464,466.0878,2.087799072265625,Raise
BK14841,730,722.2696,-7.73040771484375,Lower
BK14842,642,641.00806,-0.991943359375,Lower
BK14843,648,644.32697,-3.67303466796875,Lower
BK14844,880,878.20197,-1.79803466796875,Lower
BK14845,955,953.2893,-1.710693359375,Lower
BK14846,740,742.17316,2.17315673828125,Raise
BK14847,1218,1218.3685,0.3685302734375,Raise
BK14848,936,934.4779,-1.5220947265625,Lower
BK14849,927,928.61566,1.61566162109375,Raise
BK14850,560,560.86835,0.86834716796875,Raise
BK14851,528,534.5431,6.5430908203125,Raise
BK14852,1820,1818.6322,-1.3677978515625,Lower
BK14853,882,885.0724,3.0723876953125,Raise
BK14854,890,890.79175,0.791748046875,Raise
BK14855,648,647.103,-0.89697265625,Lower
BK14856,1530,1530.54,0.5400390625,Raise
BK14857,580,581.0381,1.0380859375,Raise
BK14858,2394,2389.533,-4.467041015625,Lower
BK14859,280,279.32095,-0.679046630859375,Lower
BK14860,1552,1553.2424,1.242431640625,Raise
BK14861,1127,1123.9287,-3.0712890625,Lower
BK14862,180,180.03642,0.0364227294921875,Raise
BK14863,940,938.0505,-1.94952392578125,Lower
BK14864,1988,1994.6946,6.694580078125,Raise
BK14865,708,703.1923,-4.80767822265625,Lower
BK14866,1925,1924.6267,-0.373291015625,Lower
BK14867,1788,1783.8256,-4.1744384765625,Lower
BK14868,213,210.85738,-2.1426239013671875,Lower
BK14869,498,496.3771,-1.622894287109375,Lower
BK14870,1539,1540.5303,1.5302734375,Raise
BK14871,777,772.2696,-4.73040771484375,Lower
BK14872,1206,1204.8461,-1.1539306640625,Lower
BK14873,444,442.93982,-1.0601806640625,Lower
BK14874,300,300.93295,0.932952880859375,Raise
BK14875,902,904.72656,2.7265625,Raise
BK14876,280,278.92078,-1.0792236328125,Lower
BK14877,390,387.5132,-2.486785888671875,Lower
BK14878,1450,1445.5183,-4.481689453125,Lower
BK14879,362,361.26288,-0.73712158203125,Lower
BK14880,858,855.9508,-2.0491943359375,Lower
BK14881,528,527.7881,-0.2119140625,Lower
BK14882,427,419.67828,-7.32171630859375,Lower
BK14883,1470,1472.6266,2.6265869140625,Raise
BK14884,630,628.1632,-1.8367919921875,Lower
BK14885,2379,2378.1848,-0.815185546875,Lower
BK14886,180,180.03642,0.0364227294921875,Raise
BK14887,1755,1754.0153,-0.9847412109375,Lower
BK14888,2208,2210.3506,2.3505859375,Raise
BK14889,840,837.2549,-2.7451171875,Lower
BK14890,624,624.7605,0.760498046875,Raise
BK14891,1221,1218.045,-2.9549560546875,Lower
BK14892,1380,1375.6039,-4.3961181640625,Lower
BK14893,180,181.54488,1.5448760986328125,Raise
BK14894,1312,1316.6276,4.6275634765625,Raise
BK14895,152,153.98485,1.9848480224609375,Raise
BK14896,556,554.27484,-1.72515869140625,Lower
BK14897,495,499.53305,4.533050537109375,Raise
BK14898,488,491.81485,3.814849853515625,Raise
BK14899,774,766.7409,-7.25909423828125,Lower
BK14900,2364,2364.6343,0.63427734375,Raise
BK14901,962,960.95416,-1.04583740234375,Lower
BK14902,1014,1016.9979,2.9979248046875,Raise
BK14903,864,863.10474,-0.895263671875,Lower
BK14904,660,662.2145,2.2144775390625,Raise
BK14905,1048,1048.0596,0.0595703125,Raise
BK14906,522,524.7349,2.73492431640625,Raise
BK14907,1261,1266.1979,5.1978759765625,Raise
BK14908,2316,2314.4998,-1.500244140625,Lower
BK14909,2244,2242.5251,-1.474853515625,Lower
BK14910,536,531.11456,-4.88543701171875,Lower
BK14911,1384,1384.8392,0.8392333984375,Raise
BK14912,1210,1207.772,-2.22802734375,Lower
BK14913,1722,1720.5067,-1.4932861328125,Lower
BK14914,1134,1134.8514,0.8514404296875,Raise
BK14915,1911,1911.2949,0.294921875,Raise
BK14916,840,837.94604,-2.053955078125,Lower
BK14917,1930,1934.2498,4.249755859375,Raise
BK14918,495,496.90854,1.908538818359375,Raise
BK14919,875,880.26227,5.26226806640625,Raise
BK14920,988,990.162,2.1619873046875,Raise
BK14921,685,681.4505,-3.54949951171875,Lower
BK14922,260,259.91336,-0.086639404296875,Lower
BK14923,1113,1112.1705,-0.8294677734375,Lower
BK14924,1910,1914.7648,4.7647705078125,Raise
BK14925,348,349.48013,1.480133056640625,Raise
BK14926,2015,2009.9786,-5.0213623046875,Lower
BK14927,1528,1525.531,-2.468994140625,Lower
BK14928,1352,1354.121,2.1209716796875,Raise
BK14929,1568,1567.5526,-0.4473876953125,Lower
BK14930,1880,1881.0018,1.0018310546875,Raise
BK14931,420,419.61783,-0.382171630859375,Lower
BK14932,531,531.33716,0.337158203125,Raise
BK14933,558,557.29474,-0.70526123046875,Lower
BK14934,2196,2192.8928,-3.107177734375,Lower
BK14935,142,142.43578,0.4357757568359375,Raise
BK14936,1430,1426.3168,-3.6832275390625,Lower
BK14937,1386,1383.7043,-2.295654296875,Lower
BK14938,742,741.69116,-0.308837890625,Lower
BK14939,225,219.56805,-5.43194580078125,Lower
BK14940,1974,1969.8783,-4.1217041015625,Lower
BK14941,660,658.8722,-1.1278076171875,Lower
BK14942,358,359.0505,1.050506591796875,Raise
BK14943,1000,1002.82947,2.8294677734375,Raise
BK14944,924,920.84296,-3.15704345703125,Lower
BK14945,168,168.4102,0.4102020263671875,Raise
BK14946,1365,1366.5422,1.542236328125,Raise
BK14947,2093,2084.814,-8.18603515625,Lower
BK14948,1593,1595.0487,2.0487060546875,Raise
BK14949,1105,1101.6254,-3.3746337890625,Lower
BK14950,594,596.8554,2.85540771484375,Raise
BK14951,834,837.00415,3.004150390625,Raise
BK14952,224,223.77864,-0.2213592529296875,Lower
BK14953,402,401.0754,-0.924591064453125,Lower
BK14954,756,762.9641,6.964111328125,Raise
BK14955,655,649.51953,-5.48046875,Lower
BK14956,1358,1360.2606,2.2606201171875,Raise
BK14957,1221,1218.0219,-2.9781494140625,Lower
BK14958,2067,2057.3906,-9.609375,Lower
BK14959,655,649.51953,-5.48046875,Lower
BK14960,1379,1378.6606,-0.33935546875,Lower
BK14961,336,336.578,0.5780029296875,Raise
BK14962,390,387.53638,-2.463623046875,Lower
BK14964,1562,1564.7031,2.703125,Raise
BK14965,1364,1360.3203,-3.6796875,Lower
BK14966,1610,1608.9125,-1.0875244140625,Lower
BK14967,945,946.015,1.0150146484375,Raise
BK14968,707,707.90985,0.90985107421875,Raise
BK14969,231,231.15758,0.1575775146484375,Raise
BK14970,680,680.89343,0.8934326171875,Raise
BK14971,1128,1125.4504,-2.549560546875,Lower
BK14972,1233,1238.0098,5.009765625,Raise
BK14973,1370,1372.4365,2.4365234375,Raise
BK14974,1043,1042.6466,-0.3533935546875,Lower
BK14975,447,448.9558,1.955810546875,Raise
BK14976,420,414.03534,-5.96466064453125,Lower
BK14977,1575,1582.3834,7.3834228515625,Raise
BK14978,1199,1201.724,2.7239990234375,Raise
BK14979,178,179.00665,1.00665283203125,Raise
BK14980,792,793.0305,1.030517578125,Raise
BK14981,1141,1142.0651,1.0650634765625,Raise
BK14982,1027,1034.9357,7.9356689453125,Raise
BK14983,1752,1750.8246,-1.1754150390625,Lower
BK14984,250,249.60887,-0.3911285400390625,Lower
BK14985,1309,1307.1685,-1.83154296875,Lower
BK14986,1342,1350.6353,8.63525390625,Raise
BK14987,460,459.09555,-0.904449462890625,Lower
BK14988,452,450.16495,-1.835052490234375,Lower
BK14989,516,518.4391,2.4390869140625,Raise
BK14990,595,596.5173,1.51727294921875,Raise
BK14991,588,592.2785,4.27850341796875,Raise
BK14992,970,969.6573,-0.34271240234375,Lower
BK14993,680,681.22125,1.22125244140625,Raise
BK14994,228,227.9476,-0.052398681640625,Lower
BK14995,680,681.1546,1.15460205078125,Raise
BK14997,1045,1047.6119,2.6119384765625,Raise
BK14998,726,723.81635,-2.18365478515625,Lower
BK14999,288,289.7838,1.7838134765625,Raise
BK15000,450,452.3398,2.339813232421875,Raise
BK15001,825,823.2304,-1.76959228515625,Lower
BK15002,1150,1147.3865,-2.613525390625,Lower
BK15003,1134,1137.502,3.501953125,Raise
BK15004,696,696.5652,0.565185546875,Raise
BK15005,1000,1002.82947,2.8294677734375,Raise
BK15006,804,805.064,1.06402587890625,Raise
BK15007,660,661.0816,1.08160400390625,Raise
BK15008,1232,1232.1289,0.12890625,Raise
BK15009,351,347.77042,-3.229583740234375,Lower
BK15010,1408,1406.9176,-1.0823974609375,Lower
BK15011,1305,1305.2489,0.2489013671875,Raise
BK15012,923,915.7802,-7.21978759765625,Lower
BK15013,1328,1323.3153,-4.6846923828125,Lower
BK15014,665,668.51953,3.51953125,Raise
BK15015,935,935.4305,0.43048095703125,Raise
BK15016,784,784.7836,0.78363037109375,Raise
BK15017,910,908.52246,-1.4775390625,Lower
BK15018,170,170.14763,0.1476287841796875,Raise
BK15019,762,763.7228,1.7227783203125,Raise
BK15020,1128,1125.4272,-2.57275390625,Lower
BK15021,222,223.11755,1.1175537109375,Raise
BK15022,1632,1630.5045,-1.4954833984375,Lower
BK15023,1265,1262.063,-2.93701171875,Lower
BK15024,1872,1873.0795,1.0794677734375,Raise
BK15025,168,168.4102,0.4102020263671875,Raise
BK15026,959,956.4442,-2.5557861328125,Lower
BK15027,1253,1253.2166,0.216552734375,Raise
BK15028,1968,1973.0319,5.0318603515625,Raise
BK15029,1248,1254.9111,6.9111328125,Raise
BK15030,1232,1229.3606,-2.639404296875,Lower
BK15032,720,718.0467,-1.95330810546875,Lower
BK15033,371,369.86014,-1.139862060546875,Lower
BK15034,516,516.84595,0.845947265625,Raise
BK15035,675,678.7393,3.73931884765625,Raise
BK15036,868,870.96375,2.9637451171875,Raise
BK15037,1274,1273.2731,-0.7269287109375,Lower
BK15038,1750,1744.0634,-5.9366455078125,Lower
BK15039,246,239.70656,-6.2934417724609375,Lower
BK15040,960,968.2178,8.2177734375,Raise
BK15041,480,477.60593,-2.394073486328125,Lower
BK15042,1408,1414.9988,6.998779296875,Raise
BK15043,912,909.86084,-2.13916015625,Lower
BK15044,1232,1235.3639,3.3638916015625,Raise
BK15045,308,307.1487,-0.851287841796875,Lower
BK15046,1380,1381.9746,1.974609375,Raise
BK15047,1368,1367.2444,-0.755615234375,Lower
BK15048,357,357.79233,0.792327880859375,Raise
BK15049,2376,2375.2764,-0.7236328125,Lower
BK15050,584,580.8095,-3.19049072265625,Lower
BK15052,532,538.18884,6.1888427734375,Raise
BK15053,1352,1354.121,2.1209716796875,Raise
BK15054,1092,1093.3717,1.3717041015625,Raise
BK15055,308,310.4384,2.438385009765625,Raise
BK15056,1092,1088.3682,-3.6318359375,Lower
BK15057,1562,1564.7263,2.726318359375,Raise
BK15058,1180,1183.9983,3.998291015625,Raise
BK15059,560,562.4213,2.42132568359375,Raise
BK15060,1270,1273.3722,3.3721923828125,Raise
BK15061,561,561.3601,0.360107421875,Raise
BK15062,684,682.0901,-1.909912109375,Lower
BK15063,196,196.52148,0.521484375,Raise
BK15064,1526,1521.3335,-4.66650390625,Lower
BK15065,720,718.33044,-1.6695556640625,Lower
BK15066,924,920.56525,-3.43475341796875,Lower
BK15067,1727,1727.6519,0.65185546875,Raise
BK15068,832,829.7079,-2.2921142578125,Lower
BK15069,1116,1117.3688,1.3687744140625,Raise
BK15070,1066,1068.756,2.7559814453125,Raise
BK15071,322,322.3142,0.314208984375,Raise
BK15072,371,369.86014,-1.139862060546875,Lower
BK15073,380,379.9969,-0.00311279296875,Lower
BK15074,963,963.9893,0.98931884765625,Raise
BK15075,2106,2110.4832,4.483154296875,Raise
BK15076,350,352.1135,2.113494873046875,Raise
BK15077,250,250.67357,0.6735687255859375,Raise
BK15078,528,527.77234,-0.2276611328125,Lower
BK15079,387,387.668,0.667999267578125,Raise
BK15080,1224,1227.3356,3.3355712890625,Raise
BK15081,798,796.3595,-1.6405029296875,Lower
BK15082,1134,1125.7079,-8.2921142578125,Lower
BK15083,897,903.19934,6.1993408203125,Raise
BK15084,880,878.20197,-1.79803466796875,Lower
BK15085,520,518.26105,-1.73895263671875,Lower
BK15086,945,939.69226,-5.3077392578125,Lower
BK15087,749,745.14386,-3.85614013671875,Lower
BK15088,942,936.2422,-5.7578125,Lower
BK15089,424,423.82782,-0.17218017578125,Lower
BK15090,1248,1244.6566,-3.3433837890625,Lower
BK15091,946,939.26697,-6.7330322265625,Lower
BK15092,1970,1970.7102,0.710205078125,Raise
BK15093,469,472.70502,3.70501708984375,Raise
BK15094,840,841.71185,1.71185302734375,Raise
BK15095,2376,2375.2764,-0.7236328125,Lower
BK15096,1536,1537.8628,1.86279296875,Raise
BK15098,1224,1225.9315,1.9315185546875,Raise
BK15099,324,323.10446,-0.895538330078125,Lower
BK15100,690,674.3996,-15.60040283203125,Lower
BK15101,665,668.4963,3.49627685546875,Raise
BK15102,512,510.97153,-1.028472900390625,Lower
BK15103,1120,1123.7299,3.7298583984375,Raise
BK15104,178,179.00665,1.00665283203125,Raise
BK15105,513,516.103,3.10302734375,Raise
BK15106,1760,1758.3557,-1.644287109375,Lower
BK15107,392,393.4968,1.496795654296875,Raise
BK15108,729,723.81696,-5.18304443359375,Lower
BK15109,1330,1326.9819,-3.01806640625,Lower
BK15110,1488,1482.1862,-5.8138427734375,Lower
BK15111,1386,1386.1423,0.142333984375,Raise
BK15112,845,843.53796,-1.4620361328125,Lower
BK15113,693,693.60376,0.603759765625,Raise
BK15114,504,502.14386,-1.85614013671875,Lower
BK15115,375,371.96793,-3.032073974609375,Lower
BK15116,2100,2101.4187,1.418701171875,Raise
BK15117,2210,2218.091,8.091064453125,Raise
BK15118,1342,1350.6353,8.63525390625,Raise
BK15119,1432,1430.7045,-1.2955322265625,Lower
BK15120,1230,1230.7836,0.7835693359375,Raise
BK15121,686,680.2344,-5.765625,Lower
BK15122,156,156.24527,0.245269775390625,Raise
BK15123,1900,1898.6586,-1.3414306640625,Lower
BK15124,688,685.2134,-2.78662109375,Lower
BK15125,664,661.885,-2.114990234375,Lower
BK15126,267,265.49277,-1.507232666015625,Lower
BK15127,208,207.11385,-0.8861541748046875,Lower
BK15128,273,265.60684,-7.393157958984375,Lower
BK15129,756,757.90125,1.9012451171875,Raise
BK15130,2364,2364.6343,0.63427734375,Raise
BK15131,1683,1687.8429,4.8428955078125,Raise
BK15132,1904,1906.5896,2.589599609375,Raise
BK15133,315,318.50977,3.509765625,Raise
BK15134,340,342.3074,2.307403564453125,Raise
BK15135,630,628.1632,-1.8367919921875,Lower
BK15136,264,260.4582,-3.54180908203125,Lower
BK15137,550,549.1935,-0.8065185546875,Lower
BK15138,900,903.1297,3.12969970703125,Raise
BK15139,402,399.18875,-2.811248779296875,Lower
BK15140,712,710.21075,-1.78924560546875,Lower
BK15141,1430,1429.0181,-0.98193359375,Lower
BK15142,1036,1039.4658,3.4658203125,Raise
BK15144,910,908.4992,-1.50079345703125,Lower
BK15145,522,524.7349,2.73492431640625,Raise
BK15146,440,441.6702,1.670196533203125,Raise
BK15147,2028,2029.6223,1.622314453125,Raise
BK15148,432,432.91257,0.912567138671875,Raise
